id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est,combatant_deaths
204162,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""BBC Monitoring Middle East,2015-04-06,""Decisive storm"" jets hit Huthi targets in Sana'a, injuries reported - TV""",BBC Monitoring Middle East,2015-04-06,"""Decisive storm"" jets hit Huthi targets in Sana'a, injuries reported - TV",Iranian Arabic Al-Alam TV,1,Şan‘ā’ city,,Amānat al ‘Āşimah governorate,,15.354722,44.206667,POINT (44.206667 15.354722),151649,Yemen (North Yemen),678,Middle East,1,1,04/06/2015 00:00:00,04/06/2015 00:00:00,0,0,0,0,0,5,0,0
204169,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-04-07,18 dead in Yemen fighting as Saudi-led warships shell rebels""",Agence France Presse,2015-04-07,18 dead in Yemen fighting as Saudi-led warships shell rebels,"a medic, an army source ",1,‘Adan town,,‘Adan governorate,,12.779444,45.036667,POINT (45.036667 12.779444),148051,Yemen (North Yemen),678,Middle East,1,1,04/07/2015 00:00:00,04/07/2015 00:00:00,6,4,0,0,10,10,10,10
204170,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-04-07,18 dead in Yemen fighting as Saudi-led warships shell rebels""",Agence France Presse,2015-04-07,18 dead in Yemen fighting as Saudi-led warships shell rebels,provincial governor ,4,Abyan governorate,,Abyan governorate,,13.786202,46.141765,POINT (46.141765 13.786202),149493,Yemen (North Yemen),678,Middle East,1,1,04/07/2015 00:00:00,04/07/2015 00:00:00,8,0,0,0,8,8,8,8
204171,,2015,True,Clear,2,14596,13587,AQAP - Forces of Hadi,14596,14596,AQAP - Forces of Hadi,881,881,AQAP,6254,6254,Forces of Hadi,1,"""Reuters News,2015-04-07,Suspected al Qaeda militants take Yemen border post with Saudi""",Reuters News,2015-04-07,Suspected al Qaeda militants take Yemen border post with Saudi,Reuters News,2,Manwakh town,,Ḩaḑramawt governorate,Zamūkh wa Manwakh district,16.807778,48.109167,POINT (48.109167 16.807778),153817,Yemen (North Yemen),678,Middle East,1,1,04/07/2015 00:00:00,04/07/2015 00:00:00,0,2,0,0,2,2,2,2
204172,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,2,"""Associated Press Newswires,2015-04-08,560 dead amid fears of humanitarian collapse in Yemen"";""Reuters News,2015-04-07,Warplanes hit Houthi base in central Yemen, students reported killed""",Associated Press Newswires;Reuters News,2015-04-08;2015-04-07,"560 dead amid fears of humanitarian collapse in Yemen;Warplanes hit Houthi base in central Yemen, students reported killed",Residents ,2,Ibb town,,Ibb governorate,Ibb district,13.940771,44.177343,POINT (44.177343 13.940771),149489,Yemen (North Yemen),678,Middle East,1,1,04/07/2015 00:00:00,04/07/2015 00:00:00,0,0,2,0,2,2,2,0
204175,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-04-09,At least 20 Yemen rebels killed in air raids, ambush""",Agence France Presse,2015-04-09,"At least 20 Yemen rebels killed in air raids, ambush",army and loyalist militia sources ,1,‘Adan town,,‘Adan governorate,,12.779444,45.036667,POINT (45.036667 12.779444),148051,Yemen (North Yemen),678,Middle East,1,1,04/09/2015 00:00:00,04/09/2015 00:00:00,14,0,0,0,14,14,14,14
204177,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-04-09,At least 20 Yemen rebels killed in air raids, ambush""",Agence France Presse,2015-04-09,"At least 20 Yemen rebels killed in air raids, ambush",Southern Movement chief Nasser al-Shuaibi,1,aḑ-Ḑāli‘ town,,aḑ-Ḑāli‘ governorate,aḑ-Ḑāli‘ district,13.695723,44.73137,POINT (44.731370 13.695723),149490,Yemen (North Yemen),678,Middle East,1,1,04/09/2015 00:00:00,04/09/2015 00:00:00,6,0,0,0,6,6,6,6
204180,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,1,"""Reuters News,2015-04-10,WRAPUP 5-Pakistan declines Saudi call for armed support in Yemen fight""",Reuters News,2015-04-10,WRAPUP 5-Pakistan declines Saudi call for armed support in Yemen fight,residents and a local official ,1,Bayḩān town,,Shabwah governorate,Bayḩān district,14.800669,45.718891,POINT (45.718891 14.800669),150932,Yemen (North Yemen),678,Middle East,1,1,04/10/2015 00:00:00,04/10/2015 00:00:00,0,1,0,20,21,21,21,1
204182,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Reuters News,2015-04-10,WRAPUP 5-Pakistan declines Saudi call for armed support in Yemen fight""",Reuters News,2015-04-10,WRAPUP 5-Pakistan declines Saudi call for armed support in Yemen fight,Indian ship company,1,‘Adan town,,‘Adan governorate,,12.779444,45.036667,POINT (45.036667 12.779444),148051,Yemen (North Yemen),678,Middle East,1,2,04/09/2015 00:00:00,04/10/2015 00:00:00,0,0,1,0,1,1,1,0
204187,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-04-11,25 dead in latest clashes in southern Yemen""",Agence France Presse,2015-04-11,25 dead in latest clashes in southern Yemen,military and medical officials ,1,‘Adan town,,‘Adan governorate,,12.779444,45.036667,POINT (45.036667 12.779444),148051,Yemen (North Yemen),678,Middle East,1,2,04/10/2015 00:00:00,04/11/2015 00:00:00,6,0,0,7,13,13,13,6
204191,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-04-11,25 dead in latest clashes in southern Yemen""",Agence France Presse,2015-04-11,25 dead in latest clashes in southern Yemen,military sources ,5,Lahij-Taizz border,,,,13.204686,44.149998,POINT (44.149998 13.204686),148769,Yemen (North Yemen),678,Middle East,1,1,04/11/2015 00:00:00,04/11/2015 00:00:00,12,0,0,0,12,12,12,12
204200,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-04-11,Fresh aid reaches Yemen capital as clashes rage in south""",Agence France Presse,2015-04-11,Fresh aid reaches Yemen capital as clashes rage in south,medics ,4,‘Amrān governorate,,‘Amrān governorate,,16.230218,43.909835,POINT (43.909835 16.230218),153088,Yemen (North Yemen),678,Middle East,1,1,04/11/2015 00:00:00,04/11/2015 00:00:00,8,0,0,0,8,8,8,8
204201,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-04-11,Fresh aid reaches Yemen capital as clashes rage in south""",Agence France Presse,2015-04-11,Fresh aid reaches Yemen capital as clashes rage in south,Hadi loyalists ,1,‘Adan town,,‘Adan governorate,,12.779444,45.036667,POINT (45.036667 12.779444),148051,Yemen (North Yemen),678,Middle East,1,1,04/11/2015 00:00:00,04/11/2015 00:00:00,13,4,0,0,17,17,17,17
204202,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-04-11,500 Yemen rebels dead on border since air war began: Saudi""",Agence France Presse,2015-04-11,500 Yemen rebels dead on border since air war began: Saudi,Saudi Arabia ,5,Saudi Arabia - Yemen border,,,,17.397132,43.477426,POINT (43.477426 17.397132),154527,Yemen (North Yemen),678,Middle East,2,4,03/26/2015 00:00:00,04/11/2015 00:00:00,0,0,0,0,0,500,0,0
204204,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Associated Press Newswires,2015-04-11,Yemeni rebel mortar attack kills 3 Saudi border guards""",Associated Press Newswires,2015-04-11,Yemeni rebel mortar attack kills 3 Saudi border guards,Medical officials ,1,‘Adan town,,‘Adan governorate,,12.779444,45.036667,POINT (45.036667 12.779444),148051,Yemen (North Yemen),678,Middle East,1,1,04/11/2015 00:00:00,04/11/2015 00:00:00,0,0,2,0,2,2,2,0
204205,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-04-12,Coalition air strike, clashes kill 27 in Yemen""",Agence France Presse,2015-04-12,"Coalition air strike, clashes kill 27 in Yemen",medical and security sources ,4,Ta'izz governorate,,Ta'izz governorate,,13.5,44,POINT (44.000000 13.500000),149489,Yemen (North Yemen),678,Middle East,1,1,04/12/2015 00:00:00,04/12/2015 00:00:00,15,0,0,0,15,15,15,15
204206,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-04-12,Coalition air strike, clashes kill 27 in Yemen""",Agence France Presse,2015-04-12,"Coalition air strike, clashes kill 27 in Yemen","a medic, sources on both sides",1,‘Adan town,,‘Adan governorate,,12.779444,45.036667,POINT (45.036667 12.779444),148051,Yemen (North Yemen),678,Middle East,1,1,04/12/2015 00:00:00,04/12/2015 00:00:00,5,3,4,0,12,12,12,8
204207,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Reuters News,2015-04-12,Air strikes kill eight civilians in Yemen -medical source""",Reuters News,2015-04-12,Air strikes kill eight civilians in Yemen -medical source,a medical source ,1,Ta'izz town,,Ta'izz governorate,,13.579522,44.020908,POINT (44.020908 13.579522),149489,Yemen (North Yemen),678,Middle East,1,1,04/12/2015 00:00:00,04/12/2015 00:00:00,0,0,8,0,8,8,8,0
204230,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-04-13,Humanitarian fears grow as strikes, clashes shake Yemen""",Agence France Presse,2015-04-13,"Humanitarian fears grow as strikes, clashes shake Yemen",medical and military sources ,1,‘Adan town,,‘Adan governorate,,12.779444,45.036667,POINT (45.036667 12.779444),148051,Yemen (North Yemen),678,Middle East,1,2,04/12/2015 00:00:00,04/13/2015 00:00:00,11,6,13,0,30,30,30,17
204235,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-04-15,Air raids hit Yemen's Aden as rebels kill seven""",Agence France Presse,2015-04-15,Air raids hit Yemen's Aden as rebels kill seven,medics and residents ,1,‘Adan town,,‘Adan governorate,,12.779444,45.036667,POINT (45.036667 12.779444),148051,Yemen (North Yemen),678,Middle East,1,2,04/14/2015 00:00:00,04/15/2015 00:00:00,0,4,3,0,7,7,7,4
204236,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-04-15,Air raids hit Yemen's Aden as rebels kill seven""",Agence France Presse,2015-04-15,Air raids hit Yemen's Aden as rebels kill seven,pro-government militia sources,4,aḑ-Ḑāli‘ governorate,,aḑ-Ḑāli‘ governorate,,13.922541,44.76827,POINT (44.768270 13.922541),149490,Yemen (North Yemen),678,Middle East,1,1,04/15/2015 00:00:00,04/15/2015 00:00:00,16,0,0,0,16,16,16,16
204237,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-04-17,At least 76 dead in Yemen air raids, fighting""",Agence France Presse,2015-04-17,"At least 76 dead in Yemen air raids, fighting",provincial official ,2,Al-Anad village,,Laḩij governorate,Al Ḩawţah district,13.210556,44.785,POINT (44.785000 13.210556),148770,Yemen (North Yemen),678,Middle East,1,2,04/16/2015 00:00:00,04/17/2015 00:00:00,20,0,0,0,20,20,20,20
204238,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-04-17,At least 76 dead in Yemen air raids, fighting""",Agence France Presse,2015-04-17,"At least 76 dead in Yemen air raids, fighting",a military source ,1,‘Adan town,,‘Adan governorate,,12.779444,45.036667,POINT (45.036667 12.779444),148051,Yemen (North Yemen),678,Middle East,2,2,04/16/2015 00:00:00,04/17/2015 00:00:00,32,0,0,8,40,40,40,32
204239,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-04-17,At least 76 dead in Yemen air raids, fighting""",Agence France Presse,2015-04-17,"At least 76 dead in Yemen air raids, fighting",a military source and residents ,1,Ta'izz town,,Ta'izz governorate,,13.579522,44.020908,POINT (44.020908 13.579522),149489,Yemen (North Yemen),678,Middle East,1,1,04/17/2015 00:00:00,04/17/2015 00:00:00,0,0,3,13,16,16,16,0
204240,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-04-17,Two Qaeda suspects killed in Yemen drone attack""",Agence France Presse,2015-04-17,Two Qaeda suspects killed in Yemen drone attack,a tribal source ,1,Ḩabbān town,,Shabwah governorate,Ḩabbān district,14.354108,47.076486,POINT (47.076486 14.354108),150215,Yemen (North Yemen),678,Middle East,1,2,04/16/2015 00:00:00,04/17/2015 00:00:00,0,2,0,0,2,2,2,2
204241,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-04-18,Saudi vows to cover UN aid call for Yemen, keeps up air raids""",Agence France Presse,2015-04-18,"Saudi vows to cover UN aid call for Yemen, keeps up air raids",a medical source ,1,Ta'izz town,,Ta'izz governorate,,13.579522,44.020908,POINT (44.020908 13.579522),149489,Yemen (North Yemen),678,Middle East,1,2,04/17/2015 00:00:00,04/18/2015 00:00:00,19,8,0,0,27,27,27,27
204244,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-04-19,Clashes between Yemen rebels, president allies kill 21""",Agence France Presse,2015-04-19,"Clashes between Yemen rebels, president allies kill 21",medics and local sources ,1,Ta'izz town,,Ta'izz governorate,,13.579522,44.020908,POINT (44.020908 13.579522),149489,Yemen (North Yemen),678,Middle East,1,2,04/18/2015 00:00:00,04/19/2015 00:00:00,10,4,0,0,14,14,14,14
204245,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-04-19,Clashes between Yemen rebels, president allies kill 21""",Agence France Presse,2015-04-19,"Clashes between Yemen rebels, president allies kill 21",tribal sources ,1,‘Ataq town,,Shabwah governorate,‘Ataq district,14.537665,46.831868,POINT (46.831868 14.537665),150934,Yemen (North Yemen),678,Middle East,1,1,04/19/2015 00:00:00,04/19/2015 00:00:00,7,0,0,0,7,7,7,7
204250,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,2,"""Agence France Presse,2015-04-19,Clashes, Saudi-led air strikes kill 44 in Yemen"";""Agence France Presse,2015-04-19,Clashes, Saudi-led air strikes kill 85 in Yemen""",Agence France Presse;Agence France Presse,2015-04-19;2015-04-19,"Clashes, Saudi-led air strikes kill 44 in Yemen;Clashes, Saudi-led air strikes kill 85 in Yemen",Agence France Presse,1,aḑ-Ḑāli‘ town,,aḑ-Ḑāli‘ governorate,aḑ-Ḑāli‘ district,13.695723,44.73137,POINT (44.731370 13.695723),149490,Yemen (North Yemen),678,Middle East,1,1,04/19/2015 00:00:00,04/19/2015 00:00:00,31,17,0,0,48,48,48,48
204251,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-04-19,Clashes, Saudi-led air strikes kill 60 in Yemen""",Agence France Presse,2015-04-19,"Clashes, Saudi-led air strikes kill 60 in Yemen",military sources,1,‘Adan town,,‘Adan governorate,,12.779444,45.036667,POINT (45.036667 12.779444),148051,Yemen (North Yemen),678,Middle East,2,2,04/18/2015 00:00:00,04/19/2015 00:00:00,11,5,0,0,16,16,16,16
204256,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,5,"""Agence France Presse,2015-04-20,15 killed in blasts after strikes on Yemen arms depot: medics"";""Agence France Presse,2015-04-20,18 dead, 300 hurt as raids on Yemen capital spark blasts"";""Reuters News,2015-04-20,Air strike on missile base in Yemen capital kills 25, wounds hundreds"";""Agence France Presse,2015-04-20,28 dead as raids on Yemen capital spark blasts"";""Agence France Presse,2015-04-21,US sends carrier to Yemen waters with eye on Iran convoy""",Agence France Presse;Agence France Presse;Reuters News;Agence France Presse;Agence France Presse,2015-04-20;2015-04-20;2015-04-20;2015-04-20;2015-04-21,"15 killed in blasts after strikes on Yemen arms depot: medics;18 dead, 300 hurt as raids on Yemen capital spark blasts;Air strike on missile base in Yemen capital kills 25, wounds hundreds;28 dead as raids on Yemen capital spark blasts;US sends carrier to Yemen waters with eye on Iran convoy",medics ,1,Şan‘ā’ city,,Amānat al ‘Āşimah governorate,,15.354722,44.206667,POINT (44.206667 15.354722),151649,Yemen (North Yemen),678,Middle East,1,1,04/20/2015 00:00:00,04/20/2015 00:00:00,0,0,38,0,38,38,38,0
